Eruption Number,Volcano Name,Eruption Category,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Evidence Type,Evidence Method
15312,Lopevi,Confirmed,2.0,1978,11.0,22.0,1979.0,3.0,16.0,Observations,Reported
18360,Nishinoshima,Uncertain,0.0,1978,11.0,16.0,1979.0,7.0,2.0,Uncertain,Unspecified
13946,Ardoukoba,Confirmed,1.0,1978,11.0,7.0,1978.0,11.0,14.0,Observations,Reported
20027,Akutan,Confirmed,2.0,1978,9.0,25.0,1978.0,10.0,16.0,Observations,Reported
11178,Poas,Confirmed,1.0,1978,9.0,22.0,1978.0,12.0,16.0,Observations,Reported
19352,Bezymianny,Confirmed,2.0,1978,9.0,8.0,,,,Observations,Reported
18437,Fukujin,Uncertain,0.0,1978,8.0,24.0,1978.0,8.0,25.0,Uncertain,Unspecified
11670,Fernandina,Confirmed,2.0,1978,8.0,8.0,1978.0,8.0,26.0,Observations,Reported
16764,Bulusan,Confirmed,2.0,1978,7.0,29.0,1978.0,8.0,14.0,Observations,Reported
18742,Chachadake [Tiatia],Confirmed,2.0,1978,7.0,20.0,,,,Observations,Reported
15612,Krakatau,Confirmed,1.0,1978,7.0,10.0,1978.0,11.0,16.0,Observations,Reported
16734,Kanlaon,Confirmed,2.0,1978,6.0,27.0,1978.0,9.0,2.0,Observations,Reported
15167,Kavachi,Confirmed,2.0,1978,6.0,21.0,1978.0,7.0,22.0,Observations,Reported
12321,Lautaro,Confirmed,1.0,1978,6.0,16.0,,,,Observations,Reported
18631,Shikotsu,Confirmed,1.0,1978,5.0,14.0,1978.0,5.0,17.0,Observations,Reported
15053,Ulawun,Confirmed,3.0,1978,5.0,7.0,1978.0,5.0,14.0,Observations,Reported
11066,Concepcion,Confirmed,2.0,1978,3.0,30.0,1978.0,5.0,16.0,Observations,Reported
16805,Mayon,Confirmed,2.0,1978,3.0,7.0,1978.0,9.0,16.0,Observations,Reported
14525,Okataina,Confirmed,1.0,1978,2.0,23.0,1978.0,2.0,23.0,Observations,Reported
16529,Karangetang,Confirmed,1.0,1978,2.0,22.0,1978.0,12.0,18.0,Observations,Reported
14706,Monowai,Confirmed,0.0,1978,2.0,16.0,1978.0,7.0,16.0,Observations,Hydrophonic
20087,Shishaldin,Confirmed,2.0,1978,2.0,8.0,1978.0,2.0,9.0,Observations,Reported
20044,Westdahl,Confirmed,3.0,1978,2.0,4.0,1978.0,2.0,9.0,Observations,Reported
18427,Minami-Hiyoshi,Uncertain,0.0,1978,1.0,26.0,1978.0,3.0,24.0,Uncertain,Unspecified
16145,Raung,Confirmed,1.0,1978,1.0,16.0,1979.0,12.0,16.0,Observations,Reported
16878,Didicas,Confirmed,2.0,1978,1.0,6.0,1978.0,1.0,9.0,Observations,Reported
11177,Poas,Confirmed,2.0,1977,12.0,18.0,1978.0,6.0,15.0,Observations,Reported
10460,Colima,Confirmed,1.0,1977,12.0,16.0,1982.0,6.0,16.0,Observations,Reported
10315,Macdonald,Confirmed,0.0,1977,12.0,10.0,1977.0,12.0,15.0,Observations,Hydrophonic
17937,Azumayama,Confirmed,1.0,1977,12.0,7.0,1977.0,12.0,7.0,Observations,Reported
16470,Mahawu,Confirmed,0.0,1977,11.0,16.0,,,,Observations,Reported
12465,Kick 'em Jenny,Confirmed,0.0,1977,11.0,11.0,,,,Observations,Hydrophonic
14368,"Fournaise, Piton de la",Confirmed,1.0,1977,10.0,24.0,1977.0,11.0,17.0,Observations,Reported
14705,Monowai,Confirmed,0.0,1977,10.0,17.0,1977.0,10.0,27.0,Observations,Reported
18339,Sumisujima,Uncertain,0.0,1977,10.0,16.0,1977.0,10.0,16.0,Uncertain,Unspecified
10883,San Cristobal,Confirmed,2.0,1977,10.0,16.0,1977.0,10.0,16.0,Observations,Reported
18436,Fukujin,Uncertain,0.0,1977,10.0,14.0,1978.0,3.0,24.0,Uncertain,Unspecified
16860,Taal,Confirmed,2.0,1977,10.0,3.0,1977.0,11.0,12.0,Observations,Reported
10114,Kilauea,Confirmed,0.0,1977,9.0,13.0,1977.0,10.0,1.0,Observations,Reported
10730,Fuego,Confirmed,2.0,1977,9.0,11.0,1979.0,8.0,8.0,Observations,Reported
15279,Ambrym,Confirmed,2.0,1977,8.0,16.0,1977.0,9.0,30.0,Observations,Reported
18601,Toya,Confirmed,3.0,1977,8.0,7.0,1982.0,3.0,16.0,Observations,Reported
19460,Klyuchevskoy,Confirmed,3.0,1977,8.0,2.0,1980.0,3.0,12.0,Observations,Reported
15166,Kavachi,Confirmed,1.0,1977,7.0,17.0,1977.0,7.0,22.0,Observations,Reported
14645,Ruapehu,Confirmed,2.0,1977,7.0,16.0,1979.0,1.0,17.0,Observations,Reported
14605,Tongariro,Confirmed,1.0,1977,7.0,4.0,1977.0,7.0,4.0,Observations,Reported
16144,Raung,Confirmed,2.0,1977,6.0,9.0,1977.0,6.0,30.0,Observations,Reported
11176,Poas,Confirmed,1.0,1977,5.0,16.0,1977.0,7.0,16.0,Observations,Reported
12949,Krafla,Confirmed,1.0,1977,4.0,27.0,1977.0,9.0,8.0,Observations,Reported
14704,Monowai,Confirmed,0.0,1977,4.0,16.0,1977.0,4.0,16.0,Observations,Hydrophonic
15227,Gaua,Confirmed,2.0,1977,4.0,13.0,1977.0,4.0,13.0,Observations,Reported
17338,Asosan,Confirmed,2.0,1977,4.0,11.0,1978.0,8.0,16.0,Observations,Reported
14203,Karthala,Confirmed,1.0,1977,4.0,5.0,1977.0,4.0,10.0,Observations,Reported
11065,Concepcion,Confirmed,2.0,1977,4.0,4.0,1977.0,5.0,3.0,Observations,Reported
20206,Ukinrek Maars,Confirmed,3.0,1977,3.0,30.0,1977.0,4.0,9.0,Observations,Reported
19351,Bezymianny,Confirmed,3.0,1977,3.0,25.0,,,,Observations,Reported
14367,"Fournaise, Piton de la",Confirmed,0.0,1977,3.0,24.0,1977.0,4.0,16.0,Observations,Reported
11669,Fernandina,Confirmed,1.0,1977,3.0,23.0,1977.0,3.0,27.0,Observations,Reported
11339,Purace,Confirmed,2.0,1977,3.0,19.0,1977.0,3.0,28.0,Observations,Reported
19780,Seguam,Confirmed,1.0,1977,3.0,6.0,1977.0,3.0,8.0,Observations,Reported
10729,Fuego,Confirmed,1.0,1977,3.0,3.0,1977.0,4.0,19.0,Observations,Reported
11231,Irazu,Confirmed,1.0,1977,3.0,3.0,,,,Observations,Reported
15165,Kavachi,Confirmed,1.0,1977,2.0,22.0,,,,Observations,Reported
15348,Kuwae,Uncertain,0.0,1977,2.0,1.0,,,,Uncertain,Unspecified
12166,Villarrica,Confirmed,1.0,1977,1.0,26.0,1977.0,1.0,30.0,Observations,Reported
15278,Ambrym,Confirmed,2.0,1977,1.0,20.0,1977.0,1.0,28.0,Observations,Reported
12464,Kick 'em Jenny,Confirmed,0.0,1977,1.0,14.0,1977.0,1.0,14.0,Observations,Hydrophonic
14101,Nyiragongo,Confirmed,1.0,1977,1.0,10.0,1977.0,1.0,10.0,Observations,Reported
14068,Nyamulagira,Confirmed,1.0,1976,12.0,23.0,1977.0,6.0,15.0,Observations,Reported
18426,Minami-Hiyoshi,Uncertain,0.0,1976,12.0,20.0,1977.0,3.0,28.0,Uncertain,Unspecified
14487,Whakaari/White Island,Confirmed,3.0,1976,12.0,18.0,1982.0,1.0,29.0,Observations,Reported
10862,San Miguel,Confirmed,1.0,1976,12.0,2.0,1977.0,3.0,1.0,Observations,Reported
15362,Matthew Island,Uncertain,1.0,1976,11.0,27.0,,,,Uncertain,Unspecified
10929,Telica,Confirmed,1.0,1976,11.0,3.0,1978.0,1.0,16.0,Observations,Reported
14366,"Fournaise, Piton de la",Confirmed,1.0,1976,11.0,2.0,1976.0,11.0,4.0,Observations,Reported
20025,Akutan,Confirmed,2.0,1976,10.0,15.0,1977.0,5.0,9.0,Observations,Reported
18816,Sarychev Peak,Confirmed,2.0,1976,9.0,23.0,1976.0,10.0,2.0,Observations,Reported
16528,Karangetang,Confirmed,2.0,1976,9.0,15.0,1977.0,9.0,16.0,Observations,Reported
14644,Ruapehu,Confirmed,1.0,1976,9.0,12.0,1976.0,11.0,22.0,Observations,Reported
16859,Taal,Confirmed,2.0,1976,9.0,3.0,1976.0,10.0,17.0,Observations,Reported
10882,San Cristobal,Confirmed,1.0,1976,8.0,29.0,1976.0,8.0,29.0,Observations,Reported
15164,Kavachi,Confirmed,1.0,1976,8.0,24.0,1976.0,10.0,13.0,Observations,Reported
14604,Tongariro,Confirmed,1.0,1976,8.0,23.0,1976.0,8.0,28.0,Observations,Reported
18338,Sumisujima,Uncertain,0.0,1976,8.0,16.0,1976.0,8.0,16.0,Uncertain,Unspecified
18435,Fukujin,Uncertain,0.0,1976,8.0,2.0,1977.0,4.0,21.0,Uncertain,Unspecified
17599,Fukutoku-Oka-no-Ba,Uncertain,0.0,1976,8.0,2.0,1985.0,12.0,23.0,Uncertain,Unspecified
12368,Soufriere Guadeloupe,Confirmed,2.0,1976,7.0,8.0,1977.0,3.0,1.0,Observations,Reported
11175,Poas,Confirmed,2.0,1976,6.0,21.0,1976.0,11.0,16.0,Observations,Reported
16143,Raung,Confirmed,2.0,1976,6.0,7.0,1976.0,11.0,21.0,Observations,Reported
15311,Lopevi,Confirmed,1.0,1976,5.0,1.0,1976.0,9.0,5.0,Observations,Reported
16978,Kuchinoerabujima,Confirmed,2.0,1976,4.0,2.0,1976.0,4.0,2.0,Observations,Reported
16203,Batur,Uncertain,1.0,1976,3.0,26.0,1976.0,3.0,26.0,Uncertain,Unspecified
19350,Bezymianny,Confirmed,2.0,1976,3.0,25.0,,,,Observations,Reported
10881,San Cristobal,Confirmed,1.0,1976,3.0,9.0,1976.0,3.0,16.0,Observations,Reported
16347,Iliwerung,Uncertain,0.0,1976,3.0,8.0,,,,Uncertain,Unspecified
14643,Ruapehu,Confirmed,1.0,1976,3.0,6.0,1976.0,3.0,6.0,Observations,Reported
17842,Kusatsu-Shiranesan,Confirmed,1.0,1976,3.0,2.0,1976.0,3.0,2.0,Observations,Reported
18425,Minami-Hiyoshi,Uncertain,0.0,1976,2.0,16.0,,,,Uncertain,Unspecified
20272,Augustine,Confirmed,4.0,1976,1.0,22.0,1977.0,5.0,14.0,Observations,Reported
20086,Shishaldin,Confirmed,2.0,1976,1.0,16.0,1976.0,9.0,28.0,Observations,Reported
18413,Ioto,Confirmed,1.0,1976,1.0,16.0,,,,Observations,Reported
15226,Gaua,Confirmed,2.0,1976,1.0,15.0,,,,Observations,Reported
11445,Reventador,Confirmed,2.0,1976,1.0,4.0,1976.0,5.0,16.0,Observations,Reported
14964,Long Island,Confirmed,1.0,1976,1.0,2.0,,,,Observations,Reported
20922,Axial Seamount,Confirmed,0.0,1976,1.0,1.0,1982.0,,,Observations,Reported
12948,Krafla,Confirmed,0.0,1975,12.0,20.0,1975.0,12.0,20.0,Observations,Reported
10469,Colima,Confirmed,2.0,1975,12.0,11.0,1976.0,6.0,20.0,Observations,Reported
10113,Kilauea,Confirmed,0.0,1975,11.0,29.0,1975.0,11.0,29.0,Observations,Reported
18443,Kasuga 1,Uncertain,0.0,1975,11.0,16.0,,,,Uncertain,Unspecified
16455,Lokon-Empung,Confirmed,2.0,1975,11.0,16.0,1980.0,7.0,2.0,Observations,Reported
14365,"Fournaise, Piton de la",Confirmed,1.0,1975,11.0,4.0,1976.0,4.0,6.0,Observations,Reported
14642,Ruapehu,Confirmed,1.0,1975,10.0,17.0,1975.0,10.0,17.0,Observations,Reported
17337,Asosan,Confirmed,1.0,1975,10.0,16.0,1976.0,1.0,13.0,Observations,Reported
18371,Izu-Torishima,Confirmed,2.0,1975,10.0,2.0,,,,Observations,Reported
20085,Shishaldin,Confirmed,2.0,1975,9.0,13.0,1975.0,10.0,26.0,Observations,Reported
20141,Pavlof,Confirmed,2.0,1975,9.0,13.0,1977.0,3.0,16.0,Observations,Reported
18424,Minami-Hiyoshi,Confirmed,0.0,1975,8.0,25.0,,,,Observations,Reported
20729,Kama'ehuakanaloa,Uncertain,0.0,1975,8.0,24.0,1975.0,11.0,16.0,Uncertain,Unspecified
15163,Kavachi,Confirmed,1.0,1975,8.0,16.0,,,,Observations,Reported
18337,Sumisujima,Uncertain,0.0,1975,8.0,13.0,1975.0,9.0,26.0,Uncertain,Unspecified
10225,Mauna Loa,Confirmed,0.0,1975,7.0,5.0,1975.0,7.0,6.0,Observations,Reported
18359,Nishinoshima,Uncertain,0.0,1975,7.0,2.0,1977.0,7.0,2.0,Uncertain,Unspecified
18357,Sofugan,Uncertain,0.0,1975,7.0,2.0,,,,Uncertain,Unspecified
13201,Southern Thule,Confirmed,1.0,1975,7.0,2.0,,,,Observations,Reported
19323,Tolbachik,Confirmed,4.0,1975,6.0,28.0,1976.0,12.0,10.0,Observations,Reported
10728,Fuego,Confirmed,1.0,1975,5.0,28.0,1975.0,10.0,21.0,Observations,Reported
10928,Telica,Confirmed,0.0,1975,5.0,16.0,1976.0,3.0,16.0,Observations,Reported
18543,Esmeralda Bank,Uncertain,0.0,1975,4.0,26.0,1975.0,4.0,29.0,Uncertain,Unspecified
14641,Ruapehu,Confirmed,2.0,1975,4.0,24.0,1975.0,4.0,27.0,Observations,Reported
15611,Krakatau,Confirmed,2.0,1975,3.0,27.0,1975.0,10.0,26.0,Observations,Reported
16142,Raung,Confirmed,1.0,1975,3.0,16.0,1975.0,5.0,16.0,Observations,Reported
15310,Lopevi,Confirmed,2.0,1975,3.0,6.0,1975.0,6.0,23.0,Observations,Reported
14603,Tongariro,Confirmed,3.0,1975,2.0,12.0,1975.0,2.0,23.0,Observations,Reported
15468,Marapi,Confirmed,2.0,1975,1.0,16.0,1979.0,9.0,11.0,Observations,Reported
10112,Kilauea,Confirmed,0.0,1974,12.0,31.0,1974.0,12.0,31.0,Observations,Reported
14947,Karkar,Confirmed,2.0,1974,12.0,30.0,1975.0,6.0,26.0,Observations,Reported
17598,Fukutoku-Oka-no-Ba,Confirmed,2.0,1974,12.0,24.0,1975.0,11.0,13.0,Observations,Reported
15094,Epi,Uncertain,0.0,1974,11.0,16.0,1974.0,11.0,16.0,Uncertain,Unspecified
15162,Kavachi,Confirmed,1.0,1974,11.0,12.0,1974.0,12.0,12.0,Observations,Reported
14974,Ritter Island,Confirmed,1.0,1974,10.0,17.0,1974.0,10.0,17.0,Observations,Reported
10727,Fuego,Confirmed,4.0,1974,10.0,10.0,1974.0,12.0,4.0,Observations,Reported
11174,Poas,Confirmed,2.0,1974,9.0,11.0,1975.0,2.0,16.0,Observations,Reported
14486,Whakaari/White Island,Confirmed,2.0,1974,9.0,8.0,,,,Observations,Reported
12463,Kick 'em Jenny,Confirmed,0.0,1974,9.0,5.0,1974.0,9.0,6.0,Observations,Reported
20140,Pavlof,Confirmed,3.0,1974,9.0,1.0,1975.0,1.0,13.0,Observations,Reported
17546,Niigata-Yakeyama,Confirmed,2.0,1974,7.0,28.0,1974.0,7.0,28.0,Observations,Reported
13959,Central Island,Uncertain,1.0,1974,7.0,22.0,1974.0,7.0,27.0,Uncertain,Unspecified
11862,Lascar,Uncertain,1.0,1974,7.0,16.0,1974.0,9.0,16.0,Uncertain,Unspecified
20236,Trident,Confirmed,3.0,1974,7.0,15.0,,,,Observations,Reported
18336,Sumisujima,Uncertain,0.0,1974,7.0,6.0,1974.0,7.0,6.0,Uncertain,Unspecified
11371,Galeras,Confirmed,1.0,1974,7.0,2.0,1983.0,7.0,2.0,Observations,Reported
16141,Raung,Confirmed,2.0,1974,6.0,15.0,1974.0,7.0,17.0,Observations,Reported
16977,Kuchinoerabujima,Confirmed,1.0,1974,6.0,3.0,1974.0,6.0,3.0,Observations,Reported
15257,Slamet,Uncertain,2.0,1974,5.0,29.0,1974.0,5.0,29.0,Uncertain,Unspecified
19459,Klyuchevskoy,Confirmed,3.0,1974,4.0,8.0,1974.0,12.0,16.0,Observations,Reported
20139,Pavlof,Confirmed,1.0,1974,3.0,12.0,1974.0,3.0,24.0,Observations,Reported
16202,Batur,Confirmed,2.0,1974,3.0,12.0,1974.0,4.0,16.0,Observations,Reported
14927,Manam,Confirmed,3.0,1974,3.0,4.0,1999.0,11.0,9.0,Observations,Reported
18034,Chokaisan,Confirmed,1.0,1974,3.0,1.0,1974.0,4.0,30.0,Observations,Reported
18241,Izu-Oshima,Confirmed,1.0,1974,2.0,28.0,1974.0,6.0,20.0,Observations,Reported
15572,Dempo,Confirmed,2.0,1974,2.0,26.0,1974.0,10.0,20.0,Observations,Reported
19739,Great Sitkin,Confirmed,2.0,1974,2.0,19.0,1974.0,9.0,16.0,Observations,Reported
14784,Fonualei,Uncertain,1.0,1974,2.0,16.0,,,,Uncertain,Unspecified
14946,Karkar,Confirmed,2.0,1974,2.0,14.0,1974.0,8.0,8.0,Observations,Reported
20024,Akutan,Confirmed,2.0,1974,2.0,11.0,,,,Observations,Reported
15347,Kuwae,Confirmed,0.0,1974,2.0,4.0,1974.0,9.0,16.0,Observations,Reported
15309,Lopevi,Confirmed,2.0,1974,1.0,16.0,1974.0,10.0,7.0,Observations,Reported
18412,Ioto,Uncertain,0.0,1974,1.0,16.0,1974.0,2.0,2.0,Uncertain,Unspecified
11064,Concepcion,Confirmed,2.0,1973,12.0,24.0,1974.0,1.0,12.0,Observations,Reported
17597,Fukutoku-Oka-no-Ba,Confirmed,2.0,1973,12.0,18.0,1974.0,2.0,16.0,Observations,Reported
11668,Fernandina,Confirmed,2.0,1973,12.0,9.0,1973.0,12.0,16.0,Observations,Reported
16346,Iliwerung,Confirmed,2.0,1973,12.0,5.0,1974.0,8.0,22.0,Observations,Reported
11444,Reventador,Confirmed,3.0,1973,11.0,16.0,1974.0,7.0,16.0,Observations,Reported
20138,Pavlof,Confirmed,2.0,1973,11.0,12.0,1973.0,11.0,13.0,Observations,Reported
16976,Kuchinoerabujima,Confirmed,2.0,1973,11.0,5.0,1973.0,11.0,19.0,Observations,Reported
14640,Ruapehu,Confirmed,1.0,1973,10.0,31.0,1974.0,10.0,25.0,Observations,Reported
16269,Paluweh,Confirmed,2.0,1973,10.0,27.0,1973.0,10.0,28.0,Observations,Reported
19322,Tolbachik,Uncertain,1.0,1973,10.0,16.0,1974.0,12.0,16.0,Uncertain,Unspecified
14674,Rumble III,Confirmed,0.0,1973,10.0,15.0,1973.0,10.0,17.0,Observations,Hydrophonic
15225,Gaua,Confirmed,2.0,1973,10.0,9.0,1974.0,1.0,21.0,Observations,Reported
15052,Ulawun,Confirmed,2.0,1973,10.0,4.0,1973.0,10.0,19.0,Observations,Reported
18434,Fukujin,Confirmed,1.0,1973,9.0,27.0,1974.0,3.0,5.0,Observations,Reported
16454,Lokon-Empung,Confirmed,1.0,1973,9.0,15.0,1974.0,12.0,16.0,Observations,Reported
19757,Atka Volcanic Complex,Confirmed,0.0,1973,8.0,25.0,,,,Observations,Reported
13404,Slamet,Confirmed,1.0,1973,8.0,16.0,,,,Observations,Reported
18853,Chikurachki,Confirmed,2.0,1973,8.0,10.0,1973.0,9.0,28.0,Observations,Reported
18774,Kolokol Group,Confirmed,1.0,1973,7.0,25.0,1973.0,7.0,26.0,Observations,Reported
15467,Marapi,Confirmed,2.0,1973,7.0,24.0,1973.0,7.0,24.0,Observations,Reported
11991,"Chillan, Nevados de",Confirmed,2.0,1973,7.0,16.0,1986.0,7.0,2.0,Observations,Reported
18740,Chachadake [Tiatia],Confirmed,4.0,1973,7.0,14.0,1973.0,7.0,28.0,Observations,Reported
14775,Curacoa,Confirmed,3.0,1973,7.0,11.0,1973.0,7.0,16.0,Observations,Reported
14801,Vailulu'u,Confirmed,0.0,1973,7.0,10.0,1973.0,7.0,10.0,Observations,Hydrophonic
18753,Etorofu-Yakeyama [Grozny Group],Confirmed,2.0,1973,5.0,16.0,1973.0,5.0,17.0,Observations,Reported
16140,Raung,Confirmed,1.0,1973,5.0,16.0,1973.0,10.0,16.0,Observations,Reported
11370,Galeras,Uncertain,2.0,1973,5.0,16.0,,,,Uncertain,Unspecified
14364,"Fournaise, Piton de la",Confirmed,2.0,1973,5.0,10.0,1973.0,9.0,5.0,Observations,Reported
13366,Epi,Uncertain,0.0,1973,5.0,5.0,1973.0,10.0,26.0,Uncertain,Unspecified
15346,Kuwae,Uncertain,0.0,1973,5.0,5.0,1973.0,10.0,16.0,Uncertain,Unspecified
14963,Long Island,Confirmed,2.0,1973,4.0,16.0,1974.0,2.0,28.0,Observations,Reported
16321,Iliboleng,Confirmed,2.0,1973,4.0,16.0,1974.0,4.0,16.0,Observations,Reported
15277,Ambrym,Confirmed,3.0,1973,4.0,15.0,1976.0,10.0,14.0,Observations,Reported
18358,Nishinoshima,Confirmed,2.0,1973,4.0,12.0,1974.0,5.0,5.0,Observations,Reported
16201,Batur,Uncertain,1.0,1973,3.0,30.0,,,,Observations,Reported
20023,Akutan,Confirmed,2.0,1973,3.0,16.0,1973.0,5.0,16.0,Observations,Reported
14997,Langila,Confirmed,3.0,1973,2.0,24.0,2000.0,10.0,16.0,Observations,Reported
10726,Fuego,Confirmed,2.0,1973,2.0,23.0,1973.0,3.0,23.0,Observations,Reported
14524,Okataina,Confirmed,1.0,1973,2.0,22.0,1973.0,2.0,22.0,Observations,Reported
17804,Asamayama,Confirmed,2.0,1973,2.0,1.0,1973.0,5.0,24.0,Observations,Reported
10468,Colima,Uncertain,1.0,1973,1.0,30.0,,,,Uncertain,Unspecified
15571,Dempo,Confirmed,2.0,1973,1.0,24.0,1973.0,1.0,25.0,Observations,Reported
12558,Vestmannaeyjar,Confirmed,3.0,1973,1.0,23.0,1973.0,6.0,28.0,Observations,Reported
17336,Asosan,Confirmed,2.0,1973,1.0,16.0,1975.0,6.0,16.0,Observations,Reported
18752,Etorofu-Yakeyama [Grozny Group],Confirmed,1.0,1973,1.0,16.0,1973.0,1.0,16.0,Observations,Reported
12971,Jan Mayen,Confirmed,1.0,1973,1.0,15.0,,,,Observations,Reported
16427,Soputan,Confirmed,2.0,1973,1.0,6.0,1973.0,5.0,27.0,Observations,Reported
13162,Erebus,Confirmed,2.0,1972,12.0,16.0,2022.0,12.0,16.0,Observations,Reported
14602,Tongariro,Confirmed,3.0,1972,11.0,22.0,1974.0,8.0,19.0,Observations,Reported
10655,Acatenango,Confirmed,1.0,1972,11.0,12.0,1972.0,12.0,16.0,Observations,Reported
15161,Kavachi,Confirmed,0.0,1972,10.0,24.0,,,,Observations,Reported
14639,Ruapehu,Confirmed,1.0,1972,10.0,22.0,1973.0,1.0,10.0,Observations,Reported
16268,Paluweh,Confirmed,3.0,1972,10.0,22.0,1973.0,1.0,16.0,Observations,Reported
14973,Ritter Island,Confirmed,1.0,1972,10.0,9.0,1972.0,10.0,9.0,Observations,Reported
15916,Merapi,Confirmed,2.0,1972,10.0,6.0,1985.0,3.0,16.0,Observations,Reported
17596,Fukutoku-Oka-no-Ba,Uncertain,0.0,1972,10.0,1.0,1972.0,10.0,1.0,Uncertain,Unspecified
20022,Akutan,Uncertain,2.0,1972,9.0,16.0,,,,Uncertain,Unspecified
14202,Karthala,Confirmed,1.0,1972,9.0,8.0,1972.0,10.0,5.0,Observations,Reported
16975,Kuchinoerabujima,Confirmed,2.0,1972,9.0,2.0,1972.0,9.0,2.0,Observations,Reported
12263,Calbuco,Confirmed,2.0,1972,8.0,26.0,1972.0,8.0,26.0,Observations,Reported
11443,Reventador,Confirmed,2.0,1972,7.0,16.0,1972.0,9.0,16.0,Observations,Reported
12462,Kick 'em Jenny,Confirmed,0.0,1972,7.0,5.0,1972.0,7.0,5.0,Observations,Hydrophonic
10304,Rocard,Confirmed,0.0,1972,7.0,4.0,1972.0,7.0,19.0,Observations,Hydrophonic
15138,Bagana,Confirmed,2.0,1972,7.0,2.0,1995.0,7.0,2.0,Observations,Reported
12320,Lautaro,Confirmed,1.0,1972,7.0,2.0,,,,Observations,Reported
11861,Lascar,Uncertain,2.0,1972,7.0,2.0,,,,Uncertain,Unspecified
10347,Galapagos Rift,Confirmed,0.0,1972,6.0,29.0,,,,Observations,Reported
18885,Alaid,Confirmed,3.0,1972,6.0,18.0,1972.0,9.0,11.0,Observations,Reported
15610,Krakatau,Confirmed,2.0,1972,6.0,10.0,1973.0,7.0,1.0,Observations,Reported
14363,"Fournaise, Piton de la",Confirmed,2.0,1972,6.0,9.0,1973.0,1.0,16.0,Observations,Reported
11667,Fernandina,Confirmed,0.0,1972,6.0,4.0,,,,Observations,Reported
13365,Epi,Uncertain,0.0,1972,5.0,15.0,1972.0,6.0,25.0,Uncertain,Unspecified
18786,Unnamed,Confirmed,0.0,1972,4.0,29.0,1972.0,4.0,30.0,Observations,Hydrophonic
15276,Ambrym,Confirmed,3.0,1972,4.0,15.0,1972.0,8.0,15.0,Observations,Reported
14601,Tongariro,Confirmed,2.0,1972,3.0,19.0,1972.0,6.0,6.0,Observations,Reported
18920,Zheltovsky,Uncertain,1.0,1972,3.0,16.0,,,,Uncertain,Unspecified
12837,Grimsvotn,Uncertain,0.0,1972,3.0,16.0,1972.0,4.0,16.0,Uncertain,Unspecified
15345,Kuwae,Uncertain,0.0,1972,3.0,5.0,1972.0,5.0,15.0,Uncertain,Unspecified
11173,Poas,Confirmed,2.0,1972,2.0,9.0,1973.0,9.0,8.0,Observations,Reported
16055,Tengger Caldera,Confirmed,2.0,1972,1.0,26.0,1972.0,3.0,16.0,Observations,Reported
16200,Batur,Confirmed,2.0,1972,1.0,19.0,1972.0,3.0,16.0,Observations,Reported
16527,Karangetang,Confirmed,3.0,1972,1.0,16.0,1976.0,4.0,5.0,Observations,Reported
14860,Central Bismarck Sea,Confirmed,0.0,1972,1.0,8.0,1972.0,1.0,12.0,Observations,Hydrophonic
13161,Erebus,Confirmed,1.0,1972,1.0,3.0,,,,Observations,Reported
12064,Llaima,Confirmed,2.0,1971,12.0,1.0,1972.0,3.0,12.0,Observations,Reported
19458,Klyuchevskoy,Confirmed,1.0,1971,11.0,16.0,1973.0,12.0,16.0,Observations,Reported
15804,Sundoro,Confirmed,2.0,1971,10.0,29.0,1971.0,11.0,9.0,Observations,Reported
12165,Villarrica,Confirmed,2.0,1971,10.0,29.0,1972.0,2.0,21.0,Observations,Reported
15329,Epi,Uncertain,0.0,1971,10.0,28.0,1971.0,11.0,15.0,Uncertain,Unspecified
13058,La Palma,Confirmed,2.0,1971,10.0,26.0,1971.0,11.0,18.0,Observations,Reported
20271,Augustine,Confirmed,1.0,1971,10.0,7.0,1971.0,10.0,8.0,Observations,Reported
12454,Soufriere St. Vincent,Confirmed,0.0,1971,10.0,4.0,1972.0,3.0,20.0,Observations,Reported
13799,Etna,Confirmed,2.0,1971,9.0,19.0,1979.0,3.0,16.0,Observations,Reported
20728,Kama'ehuakanaloa,Uncertain,0.0,1971,9.0,17.0,1972.0,9.0,16.0,Uncertain,Unspecified
10725,Fuego,Confirmed,3.0,1971,9.0,14.0,1971.0,9.0,15.0,Observations,Reported
16139,Raung,Confirmed,1.0,1971,9.0,14.0,1971.0,9.0,14.0,Observations,Reported
15201,Tinakula,Confirmed,2.0,1971,9.0,6.0,1971.0,12.0,11.0,Observations,Reported
10256,Rocard,Confirmed,0.0,1971,9.0,6.0,,,,Observations,Hydrophonic
12298,"Hudson, Cerro",Confirmed,3.0,1971,8.0,12.0,1971.0,9.0,18.0,Observations,Reported
17160,Kirishimayama,Confirmed,1.0,1971,8.0,5.0,1971.0,8.0,5.0,Observations,Reported
14485,Whakaari/White Island,Confirmed,2.0,1971,7.0,19.0,1971.0,7.0,20.0,Observations,Reported
20198,Chiginagak,Confirmed,2.0,1971,7.0,16.0,1971.0,7.0,16.0,Observations,Reported
18873,Ebeko,Uncertain,1.0,1971,7.0,2.0,,,,Uncertain,Unspecified
19457,Klyuchevskoy,Confirmed,1.0,1971,6.0,16.0,1971.0,7.0,16.0,Observations,Reported
